,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9,total_10,decoder_10,sindy_x_10,reg_10,sindy_z_10,active_coeffs_10,coeff_10,total_11,decoder_11,sindy_x_11,reg_11,sindy_z_11,active_coeffs_11,coeff_11,total_12,decoder_12,sindy_x_12,reg_12,sindy_z_12,active_coeffs_12,coeff_12,total_13,decoder_13,sindy_x_13,reg_13,sindy_z_13,active_coeffs_13,coeff_13,total_14,decoder_14,sindy_x_14,reg_14,sindy_z_14,active_coeffs_14,coeff_14,total_15,decoder_15,sindy_x_15,reg_15,sindy_z_15,active_coeffs_15,coeff_15,total_16,decoder_16,sindy_x_16,reg_16,sindy_z_16,active_coeffs_16,coeff_16,total_17,decoder_17,sindy_x_17,reg_17,sindy_z_17,active_coeffs_17,coeff_17,total_18,decoder_18,sindy_x_18,reg_18,sindy_z_18,active_coeffs_18,coeff_18,total_19,decoder_19,sindy_x_19,reg_19,sindy_z_19,active_coeffs_19,coeff_19
48,2400,0.0003310670144855976,9.062806202564389e-05,0.00022721737332176417,1.3221570952737238e-05,0.0,22,0.14285714285714285,3.1469018722418696e-05,7.888558684499003e-06,1.3317192497197539e-05,1.0263268450216856e-05,0.0,31,0.14285714285714285,7.501378422603011e-05,9.119857168116141e-06,4.3714651837944984e-05,2.217927249148488e-05,0.0,21,0.2857142857142857,4.9986105295829475e-05,8.356108992302325e-06,2.3493490516557358e-05,1.813650487747509e-05,0.0,21,0.14285714285714285,0.0001335660635959357,4.782782343681902e-05,7.613329216837883e-05,9.60496072366368e-06,0.0,21,0.2857142857142857,4.036614336655475e-05,1.1279546015430242e-05,2.0403687813086435e-05,8.682907719048671e-06,0.0,30,0.14285714285714285,3.314268178655766e-05,6.7404203036858235e-06,1.528604479972273e-05,1.1116216228401754e-05,0.0,32,0.14285714285714285,7.109998841769993e-05,1.5394061847473495e-05,4.50843435828574e-05,1.0621585715853143e-05,0.0,28,0.14285714285714285,0.000880083825904876,0.0002703893987927586,0.0006051078671589494,4.586575414577965e-06,0.0,16,0.5714285714285714,0.0005093755898997188,4.769892620970495e-05,0.00045233836863189936,9.338295058114454e-06,0.0,24,0.42857142857142855,2.7458159820525907e-05,4.392769369587768e-06,1.0458316864969674e-05,1.2607073585968465e-05,0.0,19,0.42857142857142855,4.409706889418885e-05,5.939166840107646e-06,1.805362626328133e-05,2.0104274881305173e-05,0.0,21,0.2857142857142857,2.0027913706144318e-05,2.690865585464053e-06,3.316486981930211e-06,1.4020562048244756e-05,0.0,14,0.42857142857142855,0.00013965001562610269,4.2462535930098966e-05,8.922429697122425e-05,7.963190000737086e-06,0.0,21,0.5714285714285714,4.6497192670358345e-05,1.5200332200038247e-05,1.6228937965934165e-05,1.506792068539653e-05,0.0,24,0.5714285714285714,3.4004297049250454e-05,6.726304036419606e-06,1.7407333871233277e-05,9.87065868685022e-06,0.0,25,0.2857142857142857,5.726133531425148e-05,1.6585854609729722e-05,2.9397153411991894e-05,1.1278326383035164e-05,0.0,35,0.0,1.624468495720066e-05,1.8981022549269255e-06,3.0247988433984574e-06,1.1321782949380577e-05,0.0,32,0.0,2.1253137674648315e-05,5.6791832321323454e-06,7.979547262948472e-06,7.5944062700727955e-06,0.0,28,0.14285714285714285,2.923231659224257e-05,6.6815541686082724e-06,1.2851513019995764e-05,9.699249858385883e-06,0.0,32,0.14285714285714285
49,2450,0.00022295696544460952,6.394701631506905e-05,0.0001462495420128107,1.2760406207235064e-05,0.0,21,0.14285714285714285,3.115313666057773e-05,7.584521426906576e-06,1.3371765817282721e-05,1.0196849871135782e-05,0.0,31,0.14285714285714285,6.894045509397984e-05,8.207013706851285e-06,3.849996573990211e-05,2.2233471099752933e-05,0.0,21,0.2857142857142857,4.927493864670396e-05,8.563049959775526e-06,2.263325768581126e-05,1.8078630091622472e-05,0.0,21,0.14285714285714285,0.00013332728121895343,4.776257264893502e-05,7.599224045407027e-05,9.572463568474632e-06,0.0,21,0.2857142857142857,4.106713458895683e-05,1.1939058822463267e-05,2.0499319361988455e-05,8.62875549501041e-06,0.0,30,0.14285714285714285,3.261624078731984e-05,6.444272003136575e-06,1.510011134087108e-05,1.1071856533817481e-05,0.0,32,0.14285714285714285,7.081290823407471e-05,1.5637358956155367e-05,4.4556145439855754e-05,1.0619406566547696e-05,0.0,28,0.14285714285714285,0.0008783001103438437,0.00027055401005782187,0.0006031677476130426,4.578330845106393e-06,0.0,16,0.5714285714285714,0.0005062253912910819,4.745867772726342e-05,0.00044948994764126837,9.276789569412358e-06,0.0,24,0.42857142857142855,2.7268615667708218e-05,4.173153683950659e-06,1.0549263606662862e-05,1.2546199286589399e-05,0.0,19,0.42857142857142855,4.478040136746131e-05,6.933797976671485e-06,1.7775424566934817e-05,2.007118018809706e-05,0.0,21,0.2857142857142857,1.973395046661608e-05,2.50437688009697e-06,3.2447137527924497e-06,1.3984858924231958e-05,0.0,14,0.42857142857142855,0.0001476876495871693,4.193481436232105e-05,9.781262633623555e-05,7.940202522149775e-06,0.0,21,0.5714285714285714,4.5964872697368264e-05,1.5109399100765586e-05,1.5902754967100918e-05,1.4952721357985865e-05,0.0,24,0.5714285714285714,3.473374817986041e-05,7.650751285837032e-06,1.725648507999722e-05,9.826509995036758e-06,0.0,25,0.2857142857142857,5.550338391913101e-05,1.631361010367982e-05,2.7974549084319733e-05,1.121522655012086e-05,0.0,35,0.14285714285714285,1.56921632878948e-05,1.5430525763804326e-06,2.8690715225820895e-06,1.1280038961558603e-05,0.0,32,0.0,1.9192251784261316e-05,3.7416980376292486e-06,7.876597010181285e-06,7.573955372208729e-06,0.0,28,0.14285714285714285,2.851954377547372e-05,6.600723281735554e-06,1.2257256457814947e-05,9.661564945417922e-06,0.0,32,0.14285714285714285
50,2500,0.00015932490350678563,4.5292174036148936e-05,0.00010169614688493311,1.2336573490756564e-05,0.0,21,0.14285714285714285,2.9712726245634258e-05,6.617231974814786e-06,1.2951673852512613e-05,1.0143819963559508e-05,0.0,31,0.14285714285714285,6.982595368754119e-05,7.656982234038878e-06,3.9877464587334543e-05,2.229150413768366e-05,0.0,21,0.2857142857142857,4.915494719170965e-05,8.79109120432986e-06,2.2342574084177613e-05,1.8021280993707478e-05,0.0,21,0.14285714285714285,0.00013432660489343107,4.892902506981045e-05,7.585988350911066e-05,9.537701771478169e-06,0.0,21,0.2857142857142857,3.8924077671254054e-05,1.0321906302124262e-05,2.0013398170704022e-05,8.588775017415173e-06,0.0,30,0.14285714285714285,3.540951729519293e-05,8.913073543226346e-06,1.5472840459551662e-05,1.1023606020899024e-05,0.0,32,0.14285714285714285,7.033763540675864e-05,1.5354711649706587e-05,4.436670496943407e-05,1.0616218787617981e-05,0.0,28,0.14285714285714285,0.000865570327732712,0.0002702565398067236,0.0005907395388931036,4.5742199290543795e-06,0.0,15,0.5714285714285714,0.0005085683660581708,4.800890383194201e-05,0.0004513461026363075,9.213353223458398e-06,0.0,24,0.42857142857142855,2.8609712899196893e-05,5.737610990763642e-06,1.0387719157733954e-05,1.2484383660193998e-05,0.0,19,0.42857142857142855,4.4532982428791e-05,6.415369171008933e-06,1.8079948858940043e-05,2.0037665308336727e-05,0.0,21,0.2857142857142857,1.923557647387497e-05,2.0992117697460344e-06,3.190384177287342e-06,1.3945979844720569e-05,0.0,14,0.42857142857142855,0.00014088707393966615,4.06352301070001e-05,9.227369446307421e-05,7.978149369591847e-06,0.0,20,0.5714285714285714,4.547429125523195e-05,1.5124534911592491e-05,1.5494442777708173e-05,1.4855318113404792e-05,0.0,24,0.5714285714285714,4.073077434441075e-05,1.3534917343349662e-05,1.7413174646208063e-05,9.782684173842426e-06,0.0,25,0.2857142857142857,5.6394193961750716e-05,1.6479174519190565e-05,2.877469887607731e-05,1.1140317837998737e-05,0.0,35,0.14285714285714285,1.5767822333145887e-05,1.6359474557248177e-06,2.8943034067197004e-06,1.123757192544872e-05,0.0,32,0.0,1.8538434233050793e-05,3.2177601951843826e-06,7.78097819420509e-06,7.539695161540294e-06,0.0,28,0.14285714285714285,2.8026726795360446e-05,6.1611590354004875e-06,1.2242041520948987e-05,9.623528058000375e-06,0.0,32,0.14285714285714285
51,2550,0.00012911009253002703,3.502254548948258e-05,8.211705426219851e-05,1.1970498235314153e-05,0.0,20,0.14285714285714285,2.9558159440057352e-05,6.627371476497501e-06,1.2841775969718583e-05,1.0089011084346566e-05,0.0,31,0.14285714285714285,6.754687638022006e-05,8.622851964901201e-06,3.658038258436136e-05,2.234363455499988e-05,0.0,21,0.2857142857142857,4.875629019807093e-05,9.223770575772505e-06,2.156760274374392e-05,1.7964917788049206e-05,0.0,21,0.14285714285714285,0.00013459683395922184,4.927298505208455e-05,7.58217356633395e-05,9.502115062787198e-06,0.0,21,0.2857142857142857,4.3904037738684565e-05,1.1935394468309823e-05,2.3414888346451335e-05,8.553755833418109e-06,0.0,30,0.14285714285714285,3.2865536923054606e-05,7.137730790418573e-06,1.4754019503016025e-05,1.0973788448609412e-05,0.0,32,0.14285714285714285,7.453984289895743e-05,1.916755354613997e-05,4.4763419282389805e-05,1.0608869160932954e-05,0.0,27,0.14285714285714285,0.0008628327050246298,0.00026949995663017035,0.0005887593142688274,4.5733904698863626e-06,0.0,15,0.5714285714285714,0.0005111555219627917,4.9517078878125176e-05,0.00045248892274685204,9.149518518825062e-06,0.0,24,0.42857142857142855,3.043620745302178e-05,7.327116691158153e-06,1.0663336979632732e-05,1.2445753782230895e-05,0.0,19,0.42857142857142855,4.5297427277546376e-05,7.514113349316176e-06,1.7779877452994697e-05,2.00034355657408e-05,0.0,21,0.2857142857142857,1.910968785523437e-05,2.068594312731875e-06,3.1373813271784456e-06,1.3903712897445075e-05,0.0,14,0.42857142857142855,0.00014503224520012736,4.070646537002176e-05,9.635750757297501e-05,7.968278623593505e-06,0.0,20,0.5714285714285714,4.658937905333005e-05,1.6426958609372377e-05,1.540518132969737e-05,1.4757239114260301e-05,0.0,24,0.5714285714285714,3.534612187650055e-05,8.881555913831107e-06,1.672575672273524e-05,9.738808330439497e-06,0.0,25,0.2857142857142857,5.6425604270771146e-05,1.6126150512718596e-05,2.9239410650916398e-05,1.1060043107136153e-05,0.0,35,0.14285714285714285,1.5721218005637638e-05,1.6973974652501056e-06,2.829672666848637e-06,1.1194148100912571e-05,0.0,32,0.0,1.881219941424206e-05,3.6989063119108323e-06,7.6259680099610705e-06,7.487326456612209e-06,0.0,28,0.14285714285714285,2.708858301048167e-05,5.974809027975425e-06,1.1529045877978206e-05,9.584727195033338e-06,0.0,32,0.14285714285714285
52,2600,0.00011584575986489654,2.9420905775623396e-05,7.474060112144798e-05,1.168425296782516e-05,0.0,20,0.14285714285714285,2.9650656870217063e-05,6.972302799113095e-06,1.26464383356506e-05,1.0031916644948069e-05,0.0,31,0.14285714285714285,6.69773799018003e-05,8.284840077976696e-06,3.630255378084257e-05,2.2389984223991632e-05,0.0,21,0.2857142857142857,4.798107693204656e-05,8.705548680154607e-06,2.1383169951150194e-05,1.789235648175236e-05,0.0,20,0.14285714285714285,0.0001344897027593106,4.968571738572791e-05,7.532833114964887e-05,9.475657861912623e-06,0.0,21,0.2857142857142857,4.253694714861922e-05,1.3721310097025707e-05,2.029684401350096e-05,8.51879121910315e-06,0.0,30,0.14285714285714285,3.2417316106148064e-05,7.230901246657595e-06,1.4265136087487917e-05,1.0921279681497253e-05,0.0,32,0.14285714285714285,6.939179729670286e-05,1.5136401998461224e-05,4.365117638371885e-05,1.0604220733512193e-05,0.0,27,0.14285714285714285,0.0008621522574685514,0.0002710742992348969,0.0005865137791261077,4.564122718875296e-06,0.0,15,0.5714285714285714,0.0005021565011702478,5.262263584882021e-05,0.0004405454674270004,8.98839789442718e-06,0.0,23,0.42857142857142855,3.206315159332007e-05,9.503068213234656e-06,1.013415112538496e-05,1.2425930435711052e-05,0.0,19,0.42857142857142855,4.457066097529605e-05,7.312863090191968e-06,1.7290492905885912e-05,1.9967303160228767e-05,0.0,21,0.2857142857142857,2.10117686947342e-05,3.939086582249729e-06,3.2023965559346834e-06,1.3870284419681411e-05,0.0,13,0.42857142857142855,0.0001338297442998737,3.9657556044403464e-05,8.622532186564058e-05,7.946851837914437e-06,0.0,20,0.5714285714285714,4.606432776199654e-05,1.6123220120789483e-05,1.5284231267287396e-05,1.465687728341436e-05,0.0,24,0.5714285714285714,3.4765143936965615e-05,8.865512427291833e-06,1.6204579878831282e-05,9.695047992863692e-06,0.0,25,0.2857142857142857,5.7563585869502276e-05,1.5877340047154576e-05,3.069505692110397e-05,1.0991190720233135e-05,0.0,35,0.14285714285714285,1.890042403829284e-05,4.513755811785813e-06,3.235708391002845e-06,1.1150960744998883e-05,0.0,32,0.0,1.9237784727010876e-05,4.162031473242678e-06,7.631895641679876e-06,7.443857157340972e-06,0.0,28,0.14285714285714285,2.7636931918095797e-05,6.093915089877555e-06,1.1997535693808459e-05,9.545480679662433e-06,0.0,32,0.14285714285714285
53,2650,0.00011000670201610774,2.665664942469448e-05,7.187794108176604e-05,1.1472106962173712e-05,0.0,19,0.14285714285714285,2.9253171305754222e-05,6.777864655305166e-06,1.2501471246650908e-05,9.973833584808744e-06,0.0,31,0.14285714285714285,6.922408647369593e-05,7.4011977631016634e-06,3.9391281461576e-05,2.2431608158512972e-05,0.0,21,0.2857142857142857,4.776317291543819e-05,8.983248335425742e-06,2.0932257029926404e-05,1.7847667550086044e-05,0.0,20,0.2857142857142857,0.0001356244320049882,5.086756209493615e-05,7.530781294917688e-05,9.449071512790397e-06,0.0,21,0.2857142857142857,4.322908353060484e-05,1.3747167031397112e-05,2.0998639229219407e-05,8.483279998472426e-06,0.0,30,0.14285714285714285,3.155347803840414e-05,6.437573574658018e-06,1.425028131052386e-05,1.0865625881706364e-05,0.0,32,0.14285714285714285,6.864841270726174e-05,1.4864613149256911e-05,4.3188410927541554e-05,1.0595386811473873e-05,0.0,27,0.14285714285714285,0.0008623689645901322,0.00027174281422048807,0.000586078327614814,4.547869593807263e-06,0.0,15,0.5714285714285714,0.0004946190747432411,5.009325468563475e-05,0.0004357498837634921,8.775951755524147e-06,0.0,23,0.42857142857142855,2.7260810384177603e-05,4.70690520160133e-06,1.014965346257668e-05,1.2404251719999593e-05,0.0,19,0.42857142857142855,4.4423686631489545e-05,7.28181294107344e-06,1.7211867088917643e-05,1.9930008420487866e-05,0.0,21,0.2857142857142857,1.902816802612506e-05,2.1057630874565803e-06,3.0850212624500273e-06,1.3837382539350074e-05,0.0,13,0.42857142857142855,0.00014289049431681633,4.0490354876965284e-05,9.448299533687532e-05,7.917127732071094e-06,0.0,20,0.5714285714285714,4.750893640448339e-05,1.784299820428714e-05,1.5111503671505488e-05,1.4554434528690763e-05,0.0,24,0.5714285714285714,3.517613367876038e-05,7.893870133557357e-06,1.7630703950999305e-05,9.651558684709016e-06,0.0,25,0.2857142857142857,5.7102544815279543e-05,1.6064293959061615e-05,3.0115903427940793e-05,1.0922347428277135e-05,0.0,35,0.14285714285714285,2.0533469069050625e-05,6.098674020904582e-06,3.3214032555406447e-06,1.1113392247352749e-05,0.0,32,0.0,1.8088430806528777e-05,3.266511384936166e-06,7.404883035633247e-06,7.4170347943436354e-06,0.0,27,0.14285714285714285,2.6424797397339717e-05,5.779753337264992e-06,1.1139650268887635e-05,9.505392881692387e-06,0.0,32,0.14285714285714285
54,2700,0.00010588722943793982,2.4484159439452924e-05,7.013753202045336e-05,1.1265539797022939e-05,0.0,19,0.14285714285714285,2.8773507438017987e-05,6.639013918174896e-06,1.2219872587593272e-05,9.91462184174452e-06,0.0,31,0.14285714285714285,6.558885797858238e-05,7.683484909648541e-06,3.543685670592822e-05,2.246851181553211e-05,0.0,21,0.2857142857142857,4.7366993385367095e-05,9.020263860293198e-06,2.0544564904412255e-05,1.780216371116694e-05,0.0,20,0.2857142857142857,0.00013526876864489168,5.108677942189388e-05,7.476058817701414e-05,9.421399226994254e-06,0.0,21,0.2857142857142857,4.083412204636261e-05,1.2233327652211301e-05,2.0149320334894583e-05,8.451473149762023e-06,0.0,30,0.14285714285714285,3.083607225562446e-05,6.084524102334399e-06,1.392969352309592e-05,1.082185553968884e-05,0.0,30,0.14285714285714285,6.879421562189236e-05,1.5202176655293442e-05,4.3009142245864496e-05,1.0582892173260916e-05,0.0,27,0.14285714285714285,0.0008562933653593063,0.0002727762039285153,0.0005789594142697752,4.5577216951642185e-06,0.0,14,0.5714285714285714,0.0004969636793248355,4.8912119382293895e-05,0.00043941804324276745,8.633538527647033e-06,0.0,23,0.42857142857142855,2.5712595743243583e-05,3.4276258702448104e-06,9.903707905323245e-06,1.2381262422422878e-05,0.0,19,0.42857142857142855,4.421023913891986e-05,7.158289008657448e-06,1.7160651623271406e-05,1.9891296688001603e-05,0.0,21,0.2857142857142857,1.9338385754963383e-05,2.47993284574477e-06,3.0568407964892685e-06,1.3801612112729345e-05,0.0,13,0.42857142857142855,0.00013680633855983615,3.944131458410993e-05,8.947237802203745e-05,7.89265050116228e-06,0.0,20,0.5714285714285714,4.693233495345339e-05,1.759105725795962e-05,1.4890105376252905e-05,1.4451172319240868e-05,0.0,24,0.5714285714285714,3.5730838135350496e-05,9.838862752076238e-06,1.62830256158486e-05,9.608947038941551e-06,0.0,25,0.2857142857142857,5.806946137454361e-05,1.6008889360819012e-05,3.1208583095576614e-05,1.0851987099158578e-05,0.0,35,0.14285714285714285,1.5257655832101591e-05,1.4682379969599424e-06,2.7126479835715145e-06,1.1076769624196459e-05,0.0,32,0.0,1.788833469618112e-05,3.1827855764277047e-06,7.314642061828636e-06,7.390905921056401e-06,0.0,27,0.14285714285714285,2.65995131485397e-05,6.189851319504669e-06,1.0944522728095762e-05,9.465139555686619e-06,0.0,32,0.14285714285714285
55,2750,0.00010063733498100191,2.2625923520536162e-05,6.693141767755151e-05,1.1079984687967226e-05,0.0,19,0.14285714285714285,2.862375731638167e-05,6.507810212497134e-06,1.2245666766830254e-05,9.87027942755958e-06,0.0,30,0.14285714285714285,6.68421562295407e-05,7.093628482834902e-06,3.724702401086688e-05,2.2501499188365415e-05,0.0,21,0.2857142857142857,4.699380951933563e-05,9.640435564506333e-06,1.959588553290814e-05,1.775748751242645e-05,0.0,20,0.2857142857142857,0.0001363106566714123,5.28031523572281e-05,7.410703983623534e-05,9.400459020980634e-06,0.0,21,0.2857142857142857,4.0381150029134005e-05,1.1081503544119187e-05,2.0878902432741597e-05,8.420745871262625e-06,0.0,30,0.14285714285714285,3.120197288808413e-05,6.614479843847221e-06,1.383333801641129e-05,1.0754154573078267e-05,0.0,30,0.14285714285714285,6.817212124587968e-05,1.5110040294530336e-05,4.250024358043447e-05,1.056183555192547e-05,0.0,27,0.14285714285714285,0.0008809149730950594,0.0002782227529678494,0.0005980886635370553,4.603551133186556e-06,0.0,13,0.5714285714285714,0.0004885446978732944,4.854114740737714e-05,0.0004314722027629614,8.53134406497702e-06,0.0,23,0.42857142857142855,2.5189921871060506e-05,3.173911636622506e-06,9.659033821662888e-06,1.2356977094896138e-05,0.0,19,0.42857142857142855,4.351545067038387e-05,6.734474027325632e-06,1.694784987193998e-05,1.983312722586561e-05,0.0,20,0.2857142857142857,1.8724200344877318e-05,1.9787485143751837e-06,2.982364094350487e-06,1.3763086826656945e-05,0.0,13,0.42857142857142855,0.00013691626372747123,3.975444633397274e-05,8.92895768629387e-05,7.872242349549197e-06,0.0,20,0.5714285714285714,4.5271997805684805e-05,1.6407377188443206e-05,1.4518025636789389e-05,1.4346592251968104e-05,0.0,24,0.5714285714285714,3.0718027119291946e-05,5.7630850278656e-06,1.538978540338576e-05,9.565156688040588e-06,0.0,25,0.2857142857142857,5.60424814466387e-05,1.5799912944203243e-05,2.946052154584322e-05,1.0782045137602836e-05,0.0,35,0.14285714285714285,1.5705600162618794e-05,1.954116896740743e-06,2.711048182391096e-06,1.104043531086063e-05,0.0,32,0.0,1.7460575691075064e-05,2.9190823624958284e-06,7.186993570940103e-06,7.3544993028917816e-06,0.0,27,0.14285714285714285,2.7909667551284656e-05,7.316406481550075e-06,1.1169204299221747e-05,9.424057680007536e-06,0.0,32,0.14285714285714285
56,2800,9.583175415173173e-05,2.2769685529056005e-05,6.214027962414548e-05,1.0921788998530246e-05,0.0,19,0.14285714285714285,2.843584297806956e-05,6.673513325949898e-06,1.1950148291361984e-05,9.812180906010326e-06,0.0,30,0.14285714285714285,6.540620233863592e-05,7.2995107984752394e-06,3.557546733645722e-05,2.2531226932187565e-05,0.0,21,0.2857142857142857,4.688341869041324e-05,9.707855497254059e-06,1.9462397176539525e-05,1.7713167835609056e-05,0.0,20,0.2857142857142857,0.00013528372801374644,5.2684525144286454e-05,7.321801240323111e-05,9.381187737744767e-06,0.0,21,0.2857142857142857,4.585433634929359e-05,1.6286958270939067e-05,2.1177907910896465e-05,8.389470167458057e-06,0.0,30,0.14285714285714285,3.145549271721393e-05,6.9601119321305305e-06,1.381496804242488e-05,1.0680415471142624e-05,0.0,30,0.14285714285714285,6.817753455834463e-05,1.528295615571551e-05,4.234911102685146e-05,1.0545469194767065e-05,0.0,27,0.14285714285714285,0.0008795025059953332,0.00028220919193699956,0.000592719588894397,4.573691512632649e-06,0.0,13,0.5714285714285714,0.0004970941809006035,4.871597411693074e-05,0.00043994717998430133,8.431001333519816e-06,0.0,23,0.42857142857142855,2.566553303040564e-05,3.5961602407041937e-06,9.73769692791393e-06,1.2331674952292815e-05,0.0,19,0.42857142857142855,4.268937118467875e-05,6.674161340924911e-06,1.6219020835706033e-05,1.9796190827037208e-05,0.0,20,0.2857142857142857,1.8806744265020825e-05,2.1118314634804847e-06,2.9717577945120865e-06,1.3723154552280903e-05,0.0,13,0.42857142857142855,0.00014983833534643054,3.922427276847884e-05,0.00010276302054990083,7.851052941987291e-06,0.0,20,0.5714285714285714,4.52907697763294e-05,1.6704459994798526e-05,1.4345576346386224e-05,1.4240733435144648e-05,0.0,24,0.5714285714285714,3.014996400452219e-05,5.532402610697318e-06,1.5096369679667987e-05,9.521189895167481e-06,0.0,25,0.2857142857142857,5.5949938541743904e-05,1.531707493995782e-05,2.9921995519543998e-05,1.0710866263252683e-05,0.0,35,0.14285714285714285,1.5336929209297523e-05,1.6201954622374615e-06,2.7125274755235296e-06,1.1004206498910207e-05,0.0,32,0.0,1.8179274775320664e-05,3.739457952178782e-06,7.126071523089195e-06,7.313744845305337e-06,0.0,27,0.14285714285714285,2.60895503743086e-05,5.757207873102743e-06,1.0949670468107797e-05,9.382671123603359e-06,0.0,32,0.14285714285714285
57,2850,9.141091140918434e-05,2.241974107164424e-05,5.81960121053271e-05,1.0795154594234191e-05,0.0,19,0.14285714285714285,2.788307028822601e-05,6.321697583189234e-06,1.1817273843917064e-05,9.74409886111971e-06,0.0,30,0.14285714285714285,6.320101965684444e-05,7.259515768964775e-06,3.338358874316327e-05,2.2557911506737582e-05,0.0,21,0.2857142857142857,4.6267978177638724e-05,9.640389180276543e-06,1.8957933207275346e-05,1.766965760907624e-05,0.0,20,0.2857142857142857,0.0001321351737715304,5.0789083616109565e-05,7.198439561761916e-05,9.361681804875843e-06,0.0,21,0.2857142857142857,4.189936225884594e-05,1.1770755008910783e-05,2.1770745661342517e-05,8.35786067909794e-06,0.0,30,0.14285714285714285,3.0177361622918397e-05,6.151634806883521e-06,1.3404189303400926e-05,1.0621539331623353e-05,0.0,30,0.14285714285714285,6.794824730604887e-05,1.5142844858928584e-05,4.226450982969254e-05,1.054089079843834e-05,0.0,27,0.14285714285714285,0.0008761601056903601,0.00028401557938195765,0.0005876106442883611,4.53394022770226e-06,0.0,13,0.5714285714285714,0.0005019703530706465,4.892421202384867e-05,0.0004447088285814971,8.337286999449134e-06,0.0,23,0.42857142857142855,2.6249232178088278e-05,4.294182872399688e-06,9.649336789152585e-06,1.2305712516536005e-05,0.0,19,0.42857142857142855,4.246131356921978e-05,6.2915601120039355e-06,1.6406833310611546e-05,1.9762917872867547e-05,0.0,20,0.2857142857142857,1.844857251853682e-05,1.8472715055395383e-06,2.919056441896828e-06,1.3682245480595157e-05,0.0,13,0.42857142857142855,0.0001493871386628598,3.9729369746055454e-05,0.00010182504775002599,7.832727533241268e-06,0.0,20,0.5714285714285714,4.9383208533981815e-05,2.0780858903890476e-05,1.446819442207925e-05,1.4134156117506791e-05,0.0,24,0.5714285714285714,3.0049501219764352e-05,5.679672085534548e-06,1.4892364561092108e-05,9.477465937379748e-06,0.0,25,0.2857142857142857,5.7916517107514665e-05,1.5384401194751263e-05,3.1891737307887524e-05,1.0640376785886474e-05,0.0,35,0.14285714285714285,1.6076133761089295e-05,2.455342155371909e-06,2.652750026754802e-06,1.0968041351588909e-05,0.0,32,0.0,1.733265889924951e-05,3.022073542524595e-06,7.011320576566504e-06,7.299265689653112e-06,0.0,27,0.14285714285714285,2.653880619618576e-05,6.001228030072525e-06,1.1197033018106595e-05,9.34054514800664e-06,0.0,32,0.14285714285714285
